source_id;author;title;year;source_type;source_book;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf;txt_path;anchor_external
Roche-Hawley2013_AnEssayonS;Roche-Hawley;An Essay on Scribal Families;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Roche-Hawley2016_TheScribal;Roche-Hawley;The Scribal Culture at Ugarit;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Schortman1998_CultureCon;Schortman;Culture Contact: Structure and Process;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Solans2015_Lospoderes;Solans;Los poderes colectivos en la Siria del Bronce Final;2015;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Stein2002_FromPassiv;Stein;From Passive Periphery to Active Agents;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2007_TheEastern;Mieroop;The Eastern Mediterranean in the Age of Ramesses II;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2013_RecentTren;Mieroop;Recent Trends in the Study of Ancient Near Eastern History;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2016_Philosophy;Mieroop;Philosophy before the Greeks;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2016_ABabylonia;Mieroop;A Babylonian Cosmopolis;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt1999_TheSyllabi;Soldt;The Syllabic Akkadian Texts;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2000_PrivateArc;Soldt;Private Archives at Ugarit;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2001_NahisSalmu;Soldt;Nahiš-Šalmu;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2012_ThePalaeog;Soldt;The Palaeography of Two Ugaritic Archives;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2015_CraftsandC;Soldt;Crafts and Craftsmen at Ugarit;2015;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis2012_Domesticiz;Veldhuis;Domesticizing Babylonian Scribal Culture in Assyria;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis2014_Intellectu;Veldhuis;Intellectual History and Assyriology;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vermaak2009_Relationsb;Vermaak;Relations between Babylonia and the Levant during the Kassite Period;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Viano2016_TheRecepti;Viano;The Reception of Sumerian Literature in the Western Periphery;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Welsch1999_Transcultu;Welsch;Transculturality;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wiggermann2008_ABabylonia;Wiggermann;A Babylonian Scholar in Assur;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Zaccagnini1983_Patternsof;Zaccagnini;Patterns of Mobility among Ancient Near Eastern Craftsmen;1983;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Yon1997_LacitedOug;Yon;La cité d’Ougarit sur le Tell de Ras Shamra;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alster1992_Interactio;Alster;Interaction of Oral and Written Poetry in Early Mesopotamian Literature;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Black1992_SomeStruct;Black;Some Structural Features of Sumerian Narrative Poetry;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1982_Schultexte;Cavigneaux;Schultexte aus Warka;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Civil1979_EaAnaquAaA;Civil;Ea A = nâqu, Aa A = nâqu, with Their Forerunners and Related Texts;1979;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Civil1992_Educationi;Civil;Education in Mesopotamia;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cooper1973_Sumerianan;Cooper;Sumerian and Akkadian in Sumer and Akkad;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
George1991_Babylonian;George;Babylonian Texts from the Folios of Sidney Smith, Part Two: Prognostic and Diagnostic Omens;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
George1993_Ninurtapaq;George;Ninurta-pāqidāt’s Dog Bite, and Notes on Other Comic Tales;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jacobsen1953_ReviewofUr;Jacobsen;Review of Ur Excavations Texts III, by L;1953;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Klein1981_TheRoyalHy;Klein;The Royal Hymns of Shulgi King of Ur: Man’s Quest for Immortal Fame;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Klein1981_ThreeSulgi;Klein;Three Šulgi Hymns;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kraus1973_Vommesopot;Kraus;Vom mesopotamischen Menschen der altbabylonischen Zeit und seiner Welt;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lambert1957_AncestorsA;Lambert;Ancestors, Authors and Canonicity;1957;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Landsberger1958_ScribalCon;Landsberger;Scribal Concepts of Education;1958;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ludwig1990_Untersuchu;Ludwig;Untersuchungen zu den Hymnen des Išme-Dagan von Isin;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Nissen1993_TheEducati;Nissen;The Education and Profession of the Scribe;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Oelsner1982_Spatachame;Oelsner;Spätachämenidische Texte aus Nippur;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sjoberg1993_CBS11319An;Sjöberg;CBS 11319+: An Old Babylonian Schooltext from Nippur;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret1981_Lapprentis;Tanret;L’apprentissage de l’écriture à Sippar Amnanum à la fin de la période paléo-babylonienne;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret1982_Lestablett;Tanret;Les tablettes ‘scolaires’ découvertes à Tell ed-Dēr;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Volk1996_Methodenal;Volk;Methoden altmesopotamischer Erziehung nach Quellen der altbabylonischen Zeit;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waetzoldt1986_Keilschrif;Waetzoldt;Keilschrift und Schulen in Mesopotamien und Ebla;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waetzoldt1989_DerSchreib;Waetzoldt;Der Schreiber als Lehrer in Mesopotamien;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilcke1987_DieInschri;Wilcke;Die Inschriftenfunde der 7. und 8. Kampagnen (1983–1984;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Adamwhite2001_LateHittit;Adamwhite;Late Hittite Emar: The Chronology, Synchronisms, and Socio-Political Aspects of a Late Bronze Age Fortress Town;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Al-Maqdissi2010_Rapportpre;Al-Maqdissi;Rapport préliminaire sur les activités de la mission syro-française de Ras Shamra-Ougarit en 2007 et 2008 (67e et 68e campagnes;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Al-Maqdissi2008_Laceramiqu;Al-Maqdissi;La céramique découverte par C. Schaeffer dans le Palais royal d’Ougarit: remarques générales;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alster1976_TheInstruc;Alster;The Instructions of Šuruppak;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Arnaud1986_EmarRecher;Arnaud;Emar: Recherches au pays d’Aštata. Textes sumériens et accadiens 6;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bachvarova2016_FromHittit;Bachvarova;From Hittite to Homer: The Anatolian Background of Ancient Greek Epic;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barsacchi2019_Consideraz;Barsacchi;Considerazioni sui culti ittiti connessi al ciclo lunare;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barsacchi2019_Distributi;Barsacchi;Distribution and Consumption of Food in Hittite Festivals: The Social and Economic Role of Religious Commensality as Reflected by Hittite Sources;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Belnap2008_FilletsofF;Belnap;Fillets of Fatling and Goblets of Gold: The Use of Meal Events in the Ritual Imagery in the Ugaritic Mythological and Epic Texts;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Benedikt1979_ToTakeHold;Benedikt;To Take Hold of Space: Isovists and Isovist Fields;1979;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Besnier2009_Gossipandt;Besnier;Gossip and the Everyday Production of Politics;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Black2006_Literature;Black;Literature of Ancient Sumer;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bonfil2007_ThePalaceo;Bonfil;The Palace of the Upper City of Hazor as an Expression of a Syrian Architectural Paradigm;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Boyes2019_Negotiatin;Boyes;Negotiating Imperialism and Resistance in Late Bronze Age Ugarit: The Rise of Alphabetic Cuneiform;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Branting2007_UsinganUrb;Branting;Using an Urban Street Network and a PGIS-T Approach to Analyze Ancient Movement;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Branting2010_Simulating;Branting;Simulating Movement, Communication and Flows of Knowledge at Kerkenes Dağ;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bretschneider1999_GibalaTheF;Bretschneider;Gibala: The First Two Excavations;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Browning2005_EffectsofO;Browning;Effects of Obesity and Sex on the Energetic Cost and Preferred Speed of Walking;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bunnens1980_Pouvoirslo;Bunnens;Pouvoirs locaux et pouvoirs dissidents en Syrie au IIe millénaire avant notre ère;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot1986_Laregionno;Callot;La région nord du Palais Royal d’Ougarit;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot1987_Leshuileri;Callot;Les huileries du Bronze Récent à Ougarit: premiers éléments pour une étude;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot1994_Latranchee;Callot;La tranchée ‘Ville Sud’. Étude d’architecture domestique;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot2011_LesSanctua;Callot;Les Sanctuaires de l’Acropole d’Ougarit: les Temples de Baal et de Dagan;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot2013_Lebatiment;Callot;Le bâtiment ‘au trône’, un nouveau sanctuaire à Ougarit?;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot2000_Ruesetplac;Callot;Rues et places à Ougarit au Bronze récent;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Callot2001_LeBatiment;Callot;Le ‘Bâtiment au Vase de Pierre’ du ‘Quartier Résidentiel’ d’Ougarit;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Calvet1981_Installati;Calvet;Installations hydrauliques d’Ugarit;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cecchini2000_Unbatiment;Cecchini;Un bâtiment mystérieux sur l’acropole de Tell Afis;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gilibert2002_Architects;Gilibert;Architect’s Data;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Glatz2011_LandscapeM;Glatz;Landscape Monuments and Political Competition in Late Bronze Age Anatolia: An Investigation of Costly Signaling Theory;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Grannis1998_TheImporta;Grannis;The Importance of Trivial Streets: Residential Streets and Residential Segregation;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Groddek2010_Die10Tafel;Groddek;Die 10. Tafel des ḫišuwa-Festes;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Haas1994_Geschichte;Haas;Geschichte der hethitischen Religion;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Halayqa2010_TheDemiseo;Halayqa;The Demise of Ugarit in the Light of Its Connections with Ḫatti;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hawley2015_TheScribal;Hawley;The Scribal Culture of Ugarit;2015;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hawley2013_TheScribet;Hawley;The Scribe ṯab,ilu as Attested in the Epigraphic Finds from the 5th Season of Excavations at Ras Shamra;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Haydar2013_Rapportpre;Haydar;Rapport préliminaire sur les activités de la Mission Archéologique Syro-Française de Ras Shamra-Ougarit en 2009 et 2010;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Heltzer1976_TheRuralCo;Heltzer;The Rural Community in Ancient Ugarit;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Heltzer1999_TheEconomy;Heltzer;The Economy of Ugarit;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hermary1981_AmathonteI;Hermary;Amathonte II. Testimonia 2: Les sculptures découvertes avant 1975;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hermary1989_Catalogued;Hermary;Catalogue des antiquités de Chypre: Sculptures;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Herrmann2018_UrbanOrgan;Herrmann;Urban Organization under Empire: Iron Age Sam’al (Zincirli, Turkey) from Royal to Provincial Capital;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Herrmann2018_Cosmopolit;Herrmann;Cosmopolitan Politics in the Neo-Assyrian Empire: Local Elite Identity at Zincirli-Sam’al;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hillier1984_TheSocialL;Hillier;The Social Logic of Space;1984;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hillier1999_SpaceIsthe;Hillier;Space Is the Machine: A Configurational Theory of Architecture;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Holscher1999_Offentlich;Hölscher;Öffentliche Räume in frühen griechischen Städten;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hubbard2018_Introducti;Hubbard;Introduction: Streetlife – The Shifting Sociologies of the Street;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hunter1990_Gossipandt;Hunter;Gossip and the Politics of Reputation in Classical Athens;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ingold2004_Cultureont;Ingold;Culture on the Ground: The World Perceived through the Feet;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Johnston2017_TheDistrib;Johnston;The Distributional Approach and Imperfect Data Sets: An Examination of Market Exchange at Ugarit;2017;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kaniewski2011_TheSeaPeop;Kaniewski;The Sea Peoples, from Cuneiform Tablets to Carbon Dating;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kendall1975_Warfareand;Kendall;Warfare and Military Matters in the Nuzi Tablets;1975;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Knapp2013_TheArchaeo;Knapp;The Archaeology of Cyprus: From Earliest Prehistory through the Bronze Age;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Koitabashi1992_TheDeifica;Koitabashi;The Deification of the ‘Lyre’ in Ancient Ugarit;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kontolaimos2013_LateBronze;Kontolaimos;Late Bronze Age Mediterranean Urbanism and Depth Map Software: The Cases of Ugarit (Syria) and Enkomi (Cyprus;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kuhne2016_TheImpacto;Kühne;The Impact of Earthquakes on Middle Assyrian Tell Sheikh Hamad;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2002_DieHethite;Unknown;Die Hethiter und ihr Reich – Das Volk der 1000 Götter;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lagarce1974_Lechantier;Lagarce;Le chantier de la ‘Maison aux Albâtres’;1974;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lambert1987_Lugaltilla;Lambert;Lugal-tilla;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lange2012_FoodandLib;Lange;Food and Libation Offerings for the Royal Dead in Ugarit;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Laurence1994_RumourandC;Laurence;Rumour and Communication in Roman Politics;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lavan2016_Cosmopolit;Lavan;Cosmopolitan Politics: The Assimilation and Subordination of Elite Cultures;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Leontidou2020_Mediterran;Leontidou;Mediterranean City;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lev-Tov2007_ExaminingF;Lev-Tov;Examining Feasting in Late Bronze Age Syro-Palestine through Ancient Texts and Bones;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Levy2014_AFreshLook;Levy;A Fresh Look at the Baal-Zaphon Stele;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Levy2018_AFreshLook;Levy;A Fresh Look at the Mekal Stela;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lipinski1988_TheSocioec;Lipiński;The Socio-economic Condition of the Clergy in the Kingdom of Ugarit;1988;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Matoian2013_LaMaisondi;Matoïan;La Maison dite ‘de Rashapabou’: Inventaire des objets découverts lors de la fouille de l’édifice et essai d’interprétation;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
